URL,Snippet
https://archive.org/details/CNNW_20201120_090000_CNN_Newsroom_Live#start/2860/end/2895,"was ever a goal. but they have said that they hope the more open approach would as a consequence, allow immunity to build in the population, to appoint where it would at least help in slowing down the spread of the virus. they thought it would really start to make a difference and prevent further spikes, further waves as the country is experiencing now. they now believe, however, that there is simply no evidence to suggest a greater immunity in the population is playing any role in slowing down to any significant degree. the spread of the virus at the moment. an interesting lesson being learned there. thank you very much, cnn's phil black. the u.s. secretary of state"
https://archive.org/details/CNNW_20201120_010000_Anderson_Cooper_360#start/394/end/429,"hasn't received an intelligence briefing that we know of in more than a month and a half. hasn't attended a covid task force meeting in six months. he has not said a word about the 250000 americans who are now dead, who have died of this virus. has not mentioned the more than"
https://archive.org/details/CNNW_20201120_010000_Anderson_Cooper_360#start/664/end/699,"counties, they'll create a test deck of ballots, a ballot marking device ballot, our computer-generated ballot and a hand-marked ballot and they'll have 50 for trump, 45 for biden, 5 for jorgenson."
https://archive.org/details/CNNW_20201120_010000_Anderson_Cooper_360#start/971/end/1006,"only does it endanger the transition in terms of covid and all that, it undermines people's confidence in the fairness of the process. there are millions of people now who falsely believe that voting machines are being manipulated, that biden is cheating, that it's some large conspiracy, it's"
https://archive.org/details/CNNW_20201120_010000_Anderson_Cooper_360#start/1308/end/1343,"irregularities. also dana bash and gloria borger's new reporting that revenge is motivating the president's delay to a smooth transition, according to a source. the coronavirus task force briefing the public from the white house. cnn's kaitlan collins is there"
https://archive.org/details/CNNW_20201120_010000_Anderson_Cooper_360#start/1371/end/1406,"reporter: you could see the outrage in the room as they are refusing to take anyone's questions at the first coronavirus briefing in four months. if you ignored everything else that's going on, that in and of itself, anderson, is outrageous. of course, if you see how the"
https://archive.org/details/CNNW_20201120_010000_Anderson_Cooper_360#start/1386/end/1421,"virus is surging, there are questions about how there was no coordinated national effort and how that is affecting what we are now seeing play out across the country, but it's also part of a larger pattern this week where we have seen people who work for the federal government and are funded by taxpayer dollars refusing to do their"
https://archive.org/details/CNNW_20201120_010000_Anderson_Cooper_360#start/1871/end/1906,"yeah. yeah. scott jennings, appreciate it. dana bash, abby phillip, thank you. just ahead, breaking news from the cdc about thanksgiving travel as coronavirus cases and deaths continue to climb. and we're going to have a long talk with bill gates on the"
https://archive.org/details/CNNW_20201120_010000_Anderson_Cooper_360#start/2101/end/2136,"we're going to spend the rest of this program discussing the coronavirus pandemic and for the simple reason that it's out of control and getting worse. as we reported earlier, more than 171000 new cases reported today and almost 1900 deaths"
https://archive.org/details/CNNW_20201120_010000_Anderson_Cooper_360#start/2342/end/2377,"it's, you know, takes obviously responsibility for it. and i know that the, you know, producing the -- i guess producing the vaccines at the same time they're testing them, correct me if i'm wrong, that helped speed things up, but what -- i mean, who gets the credit"
https://archive.org/details/CNNW_20201120_010000_Anderson_Cooper_360#start/2436/end/2471,"coming, 90%, 95% effective. there's part of me that thinks -- i'm as big a mask wearer as anybody -- well, not adds anybody, people that wear masks are, and i wish there were more of us. part of me phycologically things"
https://archive.org/details/CNNW_20201120_010000_Anderson_Cooper_360#start/2452/end/2487,"thinks, as soon as the vaccine comes, i can get rid of the mask, i can go, you know, eat indoors again. it's not -- is that -- i feel like that's something i have to guard against. i don't want to get my hopes up in that sense. also, is that a danger in these vaccines that suddenly people"
https://archive.org/details/CNNW_20201120_010000_Anderson_Cooper_360#start/2607/end/2642,"criterion and being told, you know, when they're supposed to come get the vaccine. that -- that organization -- i'm a little worried about how well we do that. this is a dumb question but do you have, like, the coolest mask in the world?"
https://archive.org/details/CNNW_20201120_010000_Anderson_Cooper_360#start/2638/end/2673,coolest mask or do you just wear a normal mask like everyone else? we actually did a video where i was putting on lots of different masks. uh-huh. but the mask i wear most of the time is just a nice black mask. okay. sometimes i wear those kind of surgical blue ones.
https://archive.org/details/CNNW_20201120_010000_Anderson_Cooper_360#start/3017/end/3052,"yeah. the same placements and everything. unbelievable. tonight perspective from philanthropist bill gates on the coronavirus, something that's sorely needed because as we reported earlier more than 171000 cases reported so far"
https://archive.org/details/CNNW_20201120_010000_Anderson_Cooper_360#start/3034/end/3069,"today. almost 1900 deaths today. the foundation bill gates founded with his wife melinda has helped fund research into a number of diseases including covid. thankfully he can take time from his schedule to join us this evening. how do you think the vaccine is going to -- i mean, how is it"
https://archive.org/details/CNNW_20201120_010000_Anderson_Cooper_360#start/3066/end/3101,"yeah, that isn't as clear as you'd like it to be. given the numbers involved, it's possible that we'll use the same sort of drive-thru approach that we used for testing. you know, it doesn't take that long to give the shot."
https://archive.org/details/CNNW_20201120_010000_Anderson_Cooper_360#start/3099/end/3134,"vaccinated, who got sick? we'll want to study those cases, study it to make sure there are no side effects. you don't want lines because of course if you get infected before you get the vaccine it"
https://archive.org/details/CNNW_20201120_010000_Anderson_Cooper_360#start/3116/end/3151,"doesn't protect you for that simultaneous infection. so organizing, you know, do people meet the criteria, not having long lines, just in time supply because of the cold chair, this is logistically"
https://archive.org/details/CNNW_20201120_010000_Anderson_Cooper_360#start/3163/end/3198,"vaccines, you know, we need over 10 billion doses to get to a high percentage of the world. and it's during a pandemic where you don't want to infect people."
https://archive.org/details/CNNW_20201120_010000_Anderson_Cooper_360#start/3262/end/3297,"but we're making hard tradeoffs here. some jobs like construction and manufacturing, they have figured out protocols for the likelihood of infection is very low. so we're smarter in some of those things that in the spring,"
https://archive.org/details/CNNW_20201120_010000_Anderson_Cooper_360#start/3290/end/3325,"been catalysts for infection jumps. we saw with memorial day, july 4th, labor day, next week thanksgiving, then christmas, hanukkah. is -- i mean, is there any doubt that thanksgiving could end up being a nationwide superspreader"
https://archive.org/details/CNNW_20201120_010000_Anderson_Cooper_360#start/3339/end/3374,"an end. you know, one more round, probably six to eight months, we're asking people to make sacrifices to save a lot of lives. and then wearing the mask, which i don't consider that much of a sacrifice. so just to be clear, you"
https://archive.org/details/CNNW_20201120_010000_Anderson_Cooper_360#start/3371/end/3406,"around what we should and shouldn't do when it comes to covid. we also have friends and families that are more relaxed in their approach to covid to say the least or simply don't abide by recommendations. what's your advice on how people should, you know, go about dealing with that in their"
https://archive.org/details/CNNW_20201120_010000_Anderson_Cooper_360#start/3529/end/3564,"2000 deaths. i can see, though, even in the summer, even if i've taken the vaccine, i could see -- and i would take the vaccine if i could get it. i could see still carrying a mask with me if i found myself on a particularly crowded subway"
https://archive.org/details/CNNW_20201120_010000_Anderson_Cooper_360#start/3547/end/3582,"or if i found myself in some situation. i feel like masks are at least for me here to stay whether it's constant or not. well, the amazing thing is how little flu we've seen, and that's the behavioral change. the mask has very little down"
https://archive.org/details/CNNW_20201120_010000_Anderson_Cooper_360#start/3623/end/3658,"'cuomo prime time.' chris? that was great, coop. thank you very much. i'm chris cuomo. welcome to 'prime time.' we've got tony fauci tonight, and we're going to do a big walk-through, urgent covid matters. but first we have major election developments on our watch. georgia's audit is over."
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/380/end/415,"of electors, instead the one the voters chose. he hasn't received an intelligence briefing, that we know of, in more than a month and a half. hasn't attended a covid task force meeting in six months. he has not said a word about the"
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/395/end/430,"quarter million americans who are now dead. who have died of this virus. has not mentioned the more than 1800 who died yesterday. nor, the 1899 reported dead, so far, today. and now, we learn, it's not even"
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/651/end/686,"recount, in that case, we will be using equipment again. so all counties, they will create a test deck of ballots, a mix of between ballot-marking device, which is our computer-generated ballot. and a hand-marked ballot. and they run those through the"
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/955/end/990,"legislatures to just announce an alternate slate of electors and declare trump won. and the longer this goes on, not only does it danger the transition, in terms of covid and all that. it undermines people's confidence in the fairness of"
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/1340/end/1375,"upper respiratory tract infection and headache may occur. tell your doctor about your medicines and if you're pregnant or planning to be. otezla. show more of you. two big, breaking stories."
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/1356/end/1391,"georgia confirming a biden victory and ruling out widespread irregularities. also, dana bash and gloria borger's new reporting that revenge is blocking a smooth transition, according to a source. and against that backdrop, coronavirus task force briefing"
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/1372/end/1407,"the public from the white house. cnn's kaitlan collins is there for us now. this is the first time the white house coronavirus task force held a press briefing since july 8th. in the time since, about 120000"
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/1421/end/1456,"so, you can see the outrage in the room, as they are refusing to take anyone's questions, at the first coronavirus briefings in four months. if you ignored everything else that's going on, that, in and of"
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/1437/end/1472,"itself, anderson, is outrageous because, of course, if you ever seen how the virus is surging, there was no coordinated, national effort and how that is affecting what we are now seeing play out across the country. but it's also part of a larger pattern this week, where we have seen people who work for the"
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/1932/end/1967,"thanksgiving travel as coronavirus cases and deaths continue to climb. and we are going to have a long talk with bill gates on the recent developments on the vaccine, as well as what he thinks the next year looks like and when things may actually return to some semblance of"
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/2204/end/2239,"especially in these times, it's important to keep up with your rheumatologist. schedule an appointment today. we're going to spend the rest of this program discussing the coronavirus pandemic and for the simple reason that it's"
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/2461/end/2496,"same time as they are testing them, correct me if i'm wrong, that helped speed things up. but what -- what -- what -- what -- i mean, who gets the reacd credit here? well, the mrna."
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/2544/end/2579,"these vaccines are coming. 90-95% effective. there is part of me that -- and you know, i'm as big a mask wearer as anybody. well, not as anybody. as people who wear masks are and -- and i wish there were more of us. but there is part of me that"
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/2559/end/2594,"just, psychologically, thinks, oh, well, as soon as the vaccine comes, you know, i can get rid of the mask. i can go to eat indoors, again. it's not -- i mean, is that -- i -- i feel like that's something i have to guard against. i don't want to get my hopes up,"
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/2742/end/2777,"great. i'm a former, big diet coke drinker. go for coke zero, by the way. but do you have a cool mask? or do you just wear a normal mask like everyone else? we actually did a video where i was putting on lots of"
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/2728/end/2763,"do that. this is a dumb question but do you have like the coolest mask in the world? because i imagine, when i like to think of you, i think of you having the coolest life in the world. although, you're drinking diet coke so that's -- that's not            _"
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/2756/end/2791,"different masks. but the mask i wear most of the time is just a nice, black mask. sometimes, i wear those surgical, blue ones. not very fashionable. well, that makes you even cooler. so, the next, big hurdle,"
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/3167/end/3202,upper respiratory tract infection and headache may occur. tell your doctor about your medicines and if you're pregnant or planning to be. otezla. show more of you. philanthropist bill gates on the
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/3182/end/3217,"coronavirus, something that's sorely needs because as we reported early, more than 171000 cases reported so far today. almost 1900 deaths today. the foundation bill gates founded with his wife melinda has helped fund research into a number of diseases, including covid."
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/3228/end/3263,"possible that we'll use the same sort of drive-through approach that we used for testing. you know, it doesn't take that long to give the shot. you get the one shot, and then you come back later for the second shot. and you'd like to have it all"
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/3260/end/3295,"there are no side effects. you don't want big lines because, of course, if you get infected before you get the vaccine, it doesn't protect you for that simultaneous infection."
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/3320/end/3355,"need over 10 billion doses to get to a high percentage of the world. and, you know, it's during a pandemic where you don't want to infect people. you have more bad rumors that are confusing people here than"
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/3420/end/3455,"here. some jobs like construction and manufacturing, they have figured out protocols to the likelihood of infection is very low. so we're smarter in some of those things that in the spring, last spring, that we had to discontinue, some of those can"
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/3433/end/3468,"be allowed because the protocols are very, very good unlike the bar where you're talking loud and in pretty close proximity even under the new restrictions. and obviously holidays have been catalysts for infection"
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/3499/end/3534,"probably six to eight months, we're asking people to make sacrifices to save a lot of lives. and then wearing the masks, which i don't consider that much of a sacrifice. so just to be clear, you personally are having less family at thanksgiving. you're not going to have what"
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/3514/end/3549,"you would normally do, and that's something you would actually recommend for people just from a purely health standpoint? absolutely. we know the guidance is around what we should and shouldn't do when it comes to covid. we also have friends and"
https://archive.org/details/CNNW_20201120_050000_Anderson_Cooper_360#start/3530/end/3565,"families that are more relaxed in their approach to covid to say the least or simply don't abide by recommendations. what's your advice on how people should, you know, go about dealing with that in their lives? i mean it's -- it's a difficult                 _"
https://archive.org/details/CNNW_20201120_000000_Erin_Burnett_OutFront#start/476/end/511,"so they are moving forward. every day they are moving forward. we've seen every single day this week there's been an event. today with bipartisan governors. he met with five republican governors five democratic governors talking about the matter at hand, coronavirus. every single day president-elect"
https://archive.org/details/CNNW_20201120_000000_Erin_Burnett_OutFront#start/522/end/557,"they are moving ahead, forming their government. never mind that the transition is still on hold. they want to have a government in place. so part of this is optics and part of this is showing the american people a stark contrast between joe biden and donald trump on coronavirus."
https://archive.org/details/CNNW_20201120_000000_Erin_Burnett_OutFront#start/880/end/915,be hurt by the delay in dealing with the coronavirus. they're being hurt by the undermining of our national security. it's not just democrats who are going to suffer. it's everybody. i think it's really a shame to watch these people cooperate in
https://archive.org/details/CNNW_20201120_000000_Erin_Burnett_OutFront#start/1456/end/1491,don't start humira if you have an infection. man 3 vo: ask your rheumatologist about humira. woman 4 vo: go to humira.com to see proof in action.
https://archive.org/details/CNNW_20201120_000000_Erin_Burnett_OutFront#start/1775/end/1810,"values of the democratic party i've worked hard to ensure that when people get a chance to vote they can vote for democrats who will move policies forward like ensuring we get access to covid stimulus, like the fact we need access to health care in the south. doing the work of making sure jobs come back."
https://archive.org/details/CNNW_20201120_000000_Erin_Burnett_OutFront#start/2014/end/2049,but today there's a combination of two immunotherapies you can take first. one that could mean. a chance to live longer. opdivo plus yervoy is for adults newly diagnosed with non-small cell lung cancer that has spread and that tests positive for pd-l1 and does not have an abnormal egfr or alk gene.
https://archive.org/details/CNNW_20201120_000000_Erin_Burnett_OutFront#start/2328/end/2363,"maybe they're going to lobby for covid funding which would be welcome here in michigan and across the country. it is one of the things our nation's governors, i was one of them, met with the incoming biden administration about today. that is desperately needed and if that is what they're doing wonderful."
https://archive.org/details/CNNW_20201120_000000_Erin_Burnett_OutFront#start/2451/end/2486,"president-elect today was bipartisan is my understanding right? some republican governors some democratic governors. the vice president-elect kamala harris was there as well. so biden has made it clear that he supports mask mandates. you, though, have seen first-hand opposition to that."
https://archive.org/details/CNNW_20201120_000000_Erin_Burnett_OutFront#start/2464/end/2499,do you think there is any chance this country will go forward with moves like that? mask mandates? you know what? i hope so. i know that a lot of my republican counterparts have embraced mask mandates seeing how covid is ravaging their
https://archive.org/details/CNNW_20201120_000000_Erin_Burnett_OutFront#start/2464/end/2499,do you think there is any chance this country will go forward with moves like that? mask mandates? you know what? i hope so. i know that a lot of my republican counterparts have embraced mask mandates seeing how covid is ravaging their
https://archive.org/details/CNNW_20201120_000000_Erin_Burnett_OutFront#start/2496/end/2531,administration because i know that they're going to spend their energy getting their arms around covid-19 and supporting states. we've got a hurculean undertaking in terms of administering vaccines when they become available and we need the full backing and support of the
https://archive.org/details/CNNW_20201120_000000_Erin_Burnett_OutFront#start/2513/end/2548,federal government who takes this virus as seriously as we do i appreciate your time governor whitmer. thank you. thank you. governor gretchen whitmer of michigan. now we have breaking news. we have just learned georgia has finished its statewide hand recount checking every vote by
https://archive.org/details/CNNW_20201120_000000_Erin_Burnett_OutFront#start/2987/end/3022,"our country? well, erin, i think it's forcing us to not concentrate on what we really should be talking about day in and day out right now. we've got a massive spike in the coronavirus. and the damaging effect that's"
https://archive.org/details/CNNW_20201120_000000_Erin_Burnett_OutFront#start/3315/end/3350,"if you're fighting a battle and the cavalry's on the way, you don't stop shooting. you keep going until the cavalry gets here and then you might even want to continue fighting. fauci was speaking at the first coronavirus task force"
https://archive.org/details/CNNW_20201120_000000_Erin_Burnett_OutFront#start/3344/end/3379,"nowhere to be seen. more than 250000 americans have now lost their lives to coronavirus. 'outfront' now, dr. jonathan reiner who advised the white house medical unit under president george w. bush. dr. reiner, look, you hear"
https://archive.org/details/CNNW_20201120_000000_Erin_Burnett_OutFront#start/3374/end/3409,"you know, the task force meeting before they were cancelled months ago had devolved into just basically a long winded recitation of ventilators constructed and masks delivered. but what they always needed to"
https://archive.org/details/CNNW_20201120_000000_Erin_Burnett_OutFront#start/3374/end/3409,"you know, the task force meeting before they were cancelled months ago had devolved into just basically a long winded recitation of ventilators constructed and masks delivered. but what they always needed to"
https://archive.org/details/CNNW_20201120_000000_Erin_Burnett_OutFront#start/3360/end/3395,"people like gary cohn saying the big crisis is the surge, the surge in the coronavirus while the president, of course, is spending his time worried about other things. what is your reaction to what we heard from dr. fauci today? well, long overdue."
https://archive.org/details/CNNW_20201120_000000_Erin_Burnett_OutFront#start/3406/end/3441,"need to wear masks, we need to social distance and avoid crowded places. so i love that. i love that. it was also interesting to me who wasn't there. scott atlas wasn't there. scott atlas was only there to parrot the administration's"
https://archive.org/details/CNNW_20201120_000000_Erin_Burnett_OutFront#start/3421/end/3456,"policies before the election, but now, gone. so -- and scott atlas, of course, you know, is the one who, you know, said it was okay to not wear masks to the president's rallies. he's really the one who has been in the president's ear on this"
https://archive.org/details/CNNW_20201120_000000_Erin_Burnett_OutFront#start/3529/end/3564,"let's protect the people we care about, stay home this year. so president-elect joe biden today met with governors on coronavirus. one of them was gretchen whitmer. she was on the show. it was bipartisan. there were democrats, there were republicans in equal numbers and"
https://archive.org/details/CNNW_20201120_000000_Erin_Burnett_OutFront#start/3544/end/3579,"biden said they discussed a national mask mandate. he did make it clear there will not be a national shutdown, though. here he is. i am not going to shut down the economy, period. i'm going to shut down the virus. that's what i'm going to shut down. so that's ruled out? i'll say it again. no national shutdown."
https://archive.org/details/CNNW_20201120_000000_Erin_Burnett_OutFront#start/3544/end/3579,"biden said they discussed a national mask mandate. he did make it clear there will not be a national shutdown, though. here he is. i am not going to shut down the economy, period. i'm going to shut down the virus. that's what i'm going to shut down. so that's ruled out? i'll say it again. no national shutdown."
https://archive.org/details/CNNW_20201120_000000_Erin_Burnett_OutFront#start/3591/end/3626,"restaurants, install curfews in places where the virus is really -- yeah. rampaging. that message should come from the governors and the federal government should help the governors make that message. all right. dr. reiner, thank you for your time. i appreciate it. and thanks so much to all of"
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/158/end/193,biden is presenting a united front. the incoming white house team huddling for the first time with house speaker nancy pelosi and senate minority leader chuck schumer with covid-19 top of mind. we were discussing the lame
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/174/end/209,"duck session, the urgency of crushing the virus and easing the pain of this economic crisis. reporter: but biden has yet to speak with a top republican in congress. senate majority leader mitch mcconnell has had private talks with some gop lawmakers."
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/472/end/507,know i probably know the case better than anybody else. reporter: cnn has learned giuliani's plans have changed and he won't attend the meeting but only because he was in contact with his son who tested positive for coronavirus. officials say the president is also discussing inviting
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/472/end/507,know i probably know the case better than anybody else. reporter: cnn has learned giuliani's plans have changed and he won't attend the meeting but only because he was in contact with his son who tested positive for coronavirus. officials say the president is also discussing inviting
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/562/end/597,which attorney is going to be present for this because rudy giuliani now can't go because his son has tested positive. gina ellis another attorney with the campaign is quarantine is because shef was in contact wit
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/562/end/597,which attorney is going to be present for this because rudy giuliani now can't go because his son has tested positive. gina ellis another attorney with the campaign is quarantine is because shef was in contact wit
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/577/end/612,andrew giuliani because he tested positive. one person we not not there is the republican national committee chairwoman. at the beginning of this she was playing big role in pushing back on the results of this talking
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/990/end/1025,"gloria and laura, thanks to both of you. it is the most critical day to date in the race for a coronavirus vaccine. how soon you might be able to get that shot in the arm. a crowd chanting four more years assess vice president"
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/1109/end/1144,"loss of appetite, abdomen pain, bleeding, bruising, fever, chills,. .or other symptoms of an infection, a severe or worsening rash, are or plan to become pregnant, or breastfeeding. avoid grapefruit during treatment. kisqali is not approved for use with tamoxifen."
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/1226/end/1261,and ask for fluzone high-dose quadrivalent by name. there's so much to take advantage of. like $0 copays on virtual visits.  wow  uh-huh $0 copays on primary care visits and lab tests.
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/1272/end/1307,lead.' may be the biggest day in the race yet for a coronavirus vaccine. pfizer the first company to request emergency use authorization from the fda for its vaccine. let's bring in cnn chief medical correspondent sanjay gupta. this is a major milestone.
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/1413/end/1448,"people. these are exactly who you say, jake. they are going to be probably initially high-risk health care workers and health care workers taking care of covid-19 patients and especially the strain on the health care system, you have to keep them protected and follow"
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/1490/end/1525,"not as good with testing and not as good with the messages on masks but while things could go wrong with this, it seems like it could go fine even during transition. operation warp speed again a"
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/1490/end/1525,"not as good with testing and not as good with the messages on masks but while things could go wrong with this, it seems like it could go fine even during transition. operation warp speed again a"
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/1520/end/1555,hospitalization that we have seen so far. you've got to talk exclusively with white house coronavirus task force member dr. deborah birx. what is her outlook on the pandemic as of right now. i think it's safe to say that she is pretty worried.
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/1981/end/2016,"we've been creating moments like these for 35 years, and we're here to help you get started. book your free virtual or in-home design consultation today. more of the kind of records no one wants to be setting when it comes to the coronavirus in"
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/2012/end/2047,"cnn nick watts reports that the worse is sadly yet to come. reporter: today, pfizer and biotech submitted their coronavirus vaccine to the fda"
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/2040/end/2075,"cases, more than 187000. a record number of people in the hospital. more than 80000. and for the first time since early may, more than 2000 lives reported lost to covid-19 in a"
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/2179/end/2214,"today, the cdc just published data from kansas in the summer. counties with mask mandates, cases fell. counties without them, cases rose. and those university of washington models just tweaked their model."
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/2163/end/2198,vice versa? or strict rules best or just recommendations? is personal freedom the priority? or the health of others? i'm sick of saying it but i'm going to see it again. masks and mandates work.
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/2191/end/2226,"if we wear masks over the winter, we would save 65000 lives, jake. you keep saying it, nick, and we will keep airing it. thank you for that report. joining me now, is dr."
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/2421/end/2456,"city? absolutely. i'm really pleased to see it looks like they may be reversing their decision. based on the data we have, it looks as though that actually in-person school, when it comes to the coronavirus, is more dangerous for teachers and"
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/2484/end/2519,in-person learning until september. then there will not be a vaccine available for children in all likelihood. that was missing from the previous conversation that i heard about vaccines. we will need to immunize everybody else in the school knowing that coronavirus will
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/3579/end/3614,"the pandemic she urged mask wearing and followed cdc guidelines. sadly, she tested positive for coronavirus on october 31st and two days later, an at-home test showed her oxygen levels were dangerously low. danny was rushed to the"
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/3579/end/3614,"the pandemic she urged mask wearing and followed cdc guidelines. sadly, she tested positive for coronavirus on october 31st and two days later, an at-home test showed her oxygen levels were dangerously low. danny was rushed to the"
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/3594/end/3629,"hospital. she died the following day. covid protocol sadly did not allow her family to be there but they are grieving, grieving deeply. may her memory be a blessing. follow me on facebook, instagram, and twitter at jake tapper. tweet the show at the lead at"
https://archive.org/details/CNNW_20201120_210000_The_Lead_With_Jake_Tapper#start/3579/end/3614,"the pandemic she urged mask wearing and followed cdc guidelines. sadly, she tested positive for coronavirus on october 31st and two days later, an at-home test showed her oxygen levels were dangerously low. danny was rushed to the"
https://archive.org/details/CNNW_20201120_030000_CNN_Tonight_with_Don_Lemon#start/2125/end/2160,"watched -- tony, hold on. i've watched the coronavirus task force briefing today. the first one since july. they could not hold a briefing without him wanting to bow gart his way to the front and get all of the attention. but today he was not there."
https://archive.org/details/CNNW_20201120_030000_CNN_Tonight_with_Don_Lemon#start/2613/end/2648,"   used for hiv in certain adults. it's not a cure, but with one small pill       biktarvy fights hiv to help you get to and stay undetectable. that's when the amount of virus is so low       it cannot be measured by a lab test. serious side effects can occur, including kidney problems and kidney failure."
https://archive.org/details/CNNW_20201120_030000_CNN_Tonight_with_Don_Lemon#start/2613/end/2648,"   used for hiv in certain adults. it's not a cure, but with one small pill       biktarvy fights hiv to help you get to and stay undetectable. that's when the amount of virus is so low       it cannot be measured by a lab test. serious side effects can occur, including kidney problems and kidney failure."
https://archive.org/details/CNNW_20201120_030000_CNN_Tonight_with_Don_Lemon#start/2875/end/2910,"business owners, people who have been out of work for the past eight, nine months. it's frightening. so, listen, the president-elect facing questions about potential economic shutdown because of the surge in covid-19. watch this."
https://archive.org/details/CNNW_20201120_030000_CNN_Tonight_with_Don_Lemon#start/2888/end/2923,"i am not going to shut down the economy, period. i'm going to shut down the virus. that's what i'm going to shut down. i'll say it again. no national shutdown. no national shutdown because"
https://archive.org/details/CNNW_20201120_030000_CNN_Tonight_with_Don_Lemon#start/2922/end/2957,"opposite. remember when we had -- i think it was a chief of staff, mark meadows or someone, one of those guys saying we're not going to contain the virus. we're not going to ever shut it down. biden stressing no shutdown, but he's going to shut down the virus. we are though, i must say,"
https://archive.org/details/CNNW_20201120_030000_CNN_Tonight_with_Don_Lemon#start/2953/end/2988,would say -- and i think a lot of economists on both sides would agree. there just isn't this trade off between opening the economy and dealing with the coronavirus. i think that i am like tens of millions of people out there. we're not going out into
https://archive.org/details/CNNW_20201120_030000_CNN_Tonight_with_Don_Lemon#start/2986/end/3021,"learning is that you must contain the virus in order to open the economy. they are not a trade off. it is one in the same. and i think that -- and i think joe biden's making that very clear. and look, you know, nobody's preventing me from going to"
https://archive.org/details/CNNW_20201120_030000_CNN_Tonight_with_Don_Lemon#start/3002/end/3037,"travel or go someplace now, but most families aren't doing it because they're scared. you have to control the virus. and these small the ppp, the small business"
